ID,Value_vehicle,Value_vehicle_log,Is_high_value,Power,Power_log,Is_high_power,Cylinder_capacity,Is_van,Is_passenger_car,Is_motorbike,N_claims_history,R_Claims_history,Claims_per_year,Premium,Premium_log,Premium_to_value_ratio,Driver_age,Is_high_risk_age,Licence_years,Is_novice,Has_second_driver,Is_urban,Weight,Year_matriculation,Is_agent_channel,Is_broker_urban,Composite_risk_score,Seniority,Claims_severity
13415,16206.0,9.69319852665812,0,100,4.61512051684126,0,1896,0,1,0,1,0.0,0.14285714285714285,279.26,5.635717743742072,0.017230826186215832,53.921971252566735,0,33.9958932238193,0,1,1,1165,2006,1,0,0,7,0.0
13415,16206.0,9.69319852665812,0,100,4.61512051684126,0,1896,0,1,0,1,0.0,0.14285714285714285,280.64,5.640629659650933,0.017315974578885666,53.921971252566735,0,33.9958932238193,0,1,1,1165,2006,1,0,0,7,0.0
13415,16206.0,9.69319852665812,0,100,4.61512051684126,0,1896,0,1,0,1,0.0,0.14285714285714285,284.79,5.655257275380471,0.017572036774233357,53.921971252566735,0,33.9958932238193,0,1,1,1165,2006,1,0,0,7,0.0
13416,12070.0,9.398561160701128,0,75,4.330733340286331,0,1390,0,1,0,0,0.0,0.0,332.67,5.810152480607202,0.027559439980117638,53.53319644079398,0,35.40588637919233,0,1,1,1025,2003,0,1,0,3,0.0
13416,12070.0,9.398561160701128,0,75,4.330733340286331,0,1390,0,1,0,0,0.0,0.0,334.33,5.815115121584316,0.027696959655372378,53.53319644079398,0,35.40588637919233,0,1,1,1025,2003,0,1,0,3,0.0
13416,12070.0,9.398561160701128,0,75,4.330733340286331,0,1390,0,1,0,0,0.0,0.0,329.3,5.800001332396744,0.027280258470714937,53.53319644079398,0,35.40588637919233,0,1,1,1025,2003,0,1,0,3,0.0
13417,20920.0,9.948508718183648,0,105,4.663439094112067,0,1461,0,1,0,0,0.0,0.0,275.55,5.622391636440687,0.013170976530758568,53.83709787816564,0,31.50171115674196,0,0,1,1205,2011,0,1,0,6,0.0
13417,20920.0,9.948508718183648,0,105,4.663439094112067,0,1461,0,1,0,0,0.0,0.0,283.82,5.651857401791282,0.013566273122699679,53.83709787816564,0,31.50171115674196,0,0,1,1205,2011,0,1,0,6,0.0
13417,20920.0,9.948508718183648,0,105,4.663439094112067,0,1461,0,1,0,0,0.0,0.0,283.82,5.651857401791282,0.013566273122699679,53.83709787816564,0,31.50171115674196,0,0,1,1205,2011,0,1,0,6,0.0
13417,20920.0,9.948508718183648,0,105,4.663439094112067,0,1461,0,1,0,0,0.0,0.0,285.23,5.656795683431865,0.013633669518665457,53.83709787816564,0,31.50171115674196,0,0,1,1205,2011,0,1,0,6,0.0
13418,26600.0,10.188704088048116,1,130,4.875197323201151,1,1956,0,1,0,1,0.47,0.3333333333333333,66.73,4.215529213226812,0.0025085523100635315,53.76317590691308,0,34.5242984257358,0,1,1,1658,2015,0,1,0,3,170.38
13418,26600.0,10.188704088048116,1,130,4.875197323201151,1,1956,0,1,0,1,0.47,0.3333333333333333,322.58,5.779446378577191,0.012126611781511972,53.76317590691308,0,34.5242984257358,0,1,1,1658,2015,0,1,0,3,0.0
13418,26600.0,10.188704088048116,1,130,4.875197323201151,1,1956,0,1,0,1,0.47,0.3333333333333333,324.22,5.784501876397576,0.012188263599112816,53.76317590691308,0,34.5242984257358,0,1,1,1658,2015,0,1,0,3,0.0
13419,15822.0,9.669219856718984,0,90,4.51085950651685,0,1753,1,0,0,0,0.0,0.0,406.8,6.010776858140355,0.025709410352019214,53.39356605065024,0,35.07186858316222,0,0,1,1485,2007,0,1,0,1,0.0
13420,25910.0,10.162422867948395,1,150,5.017279836814924,1,1781,0,1,0,7,0.26,1.1666666666666667,359.0,5.886104031450156,0.013855119447338969,53.53593429158111,0,34.85010266940452,0,0,0,1175,2001,0,0,1,6,0.0
13420,25910.0,10.162422867948395,1,150,5.017279836814924,1,1781,0,1,0,7,0.26,1.1666666666666667,359.82,5.888379219024657,0.01388676623827718,53.53593429158111,0,34.85010266940452,0,0,0,1175,2001,0,0,1,6,0.0
13420,25910.0,10.162422867948395,1,150,5.017279836814924,1,1781,0,1,0,7,0.26,1.1666666666666667,386.8,5.9604897428085515,0.014928022847439312,53.53593429158111,0,34.85010266940452,0,0,0,1175,2001,0,0,1,6,0.0
13421,10399.0,9.249561085129464,0,0,0.0,0,599,0,0,1,1,0.0,0.125,167.14,5.124796965707151,0.016071153846153846,55.200547570157426,0,36.61327857631759,0,0,1,165,1967,1,0,0,8,0.0
13422,15410.0,9.642836819135377,0,122,4.812184355372417,1,1199,0,1,0,5,0.56,0.8333333333333334,481.61,6.179208874070326,0.0312510544416326,53.464750171115675,0,35.408624229979466,0,1,0,1035,2003,1,0,1,6,646.79
13422,15410.0,9.642836819135377,0,122,4.812184355372417,1,1199,0,1,0,5,0.56,0.8333333333333334,484.03,6.184210744694603,0.0314080851339952,53.464750171115675,0,35.408624229979466,0,1,0,1035,2003,1,0,1,6,678.36
13422,15410.0,9.642836819135377,0,122,4.812184355372417,1,1199,0,1,0,5,0.56,0.8333333333333334,473.02,6.161249514897758,0.030693660372461226,53.464750171115675,0,35.408624229979466,0,1,0,1035,2003,1,0,1,6,0.0
13423,13561.0,9.515027043243787,0,75,4.330733340286331,0,1422,0,1,0,0,0.0,0.0,364.31,5.900746308187026,0.02686255714496387,22.42299794661191,1,0.8761122518822724,1,0,1,1151,2005,0,1,2,1,0.0
13424,15626.31,9.656775303677346,0,123,4.820281565605037,1,1795,0,1,0,0,0.0,0.0,414.53,6.029554813855117,0.026525998396397077,53.86721423682409,0,32.610540725530456,0,1,1,1358,2003,0,1,0,1,0.0
13425,12300.0,9.417435838868785,0,100,4.61512051684126,0,1399,0,1,0,1,0.2,0.16666666666666666,308.55,5.735119629965241,0.025083326558816357,54.88569472963724,0,32.29568788501027,0,0,0,1070,2013,1,0,0,6,0.0
13425,12300.0,9.417435838868785,0,100,4.61512051684126,0,1399,0,1,0,1,0.2,0.16666666666666666,317.8,5.76456394691606,0.025835297943256647,54.88569472963724,0,32.29568788501027,0,0,0,1070,2013,1,0,0,6,0.0
13426,33750.0,10.426765325491356,1,163,5.099866427824199,1,1998,0,1,0,7,1.67,1.75,652.67,6.482602636954296,0.019337797398595594,49.63997262149213,0,31.093771389459274,0,0,1,1490,2008,0,1,1,4,329.49
13426,33750.0,10.426765325491356,1,163,5.099866427824199,1,1998,0,1,0,7,1.67,1.75,1057.33,6.964447473047423,0.03132736807798287,49.63997262149213,0,31.093771389459274,0,0,1,1490,2008,0,1,1,4,0.0
13427,3099.0,8.039157390473237,0,0,0.0,0,125,0,0,1,3,0.0,0.5,95.49,4.569439376032292,0.03080322580645161,52.7501711156742,0,34.49965776865161,0,0,1,188,2008,0,1,0,6,0.0
13428,20340.0,9.920393832602487,0,110,4.709530201312334,0,1560,0,1,0,0,0.0,0.0,245.62,5.507848690442384,0.01207511921734428,54.19301848049281,0,35.214236824093085,0,0,0,1247,2010,0,0,0,13,0.0
13428,20340.0,9.920393832602487,0,110,4.709530201312334,0,1560,0,1,0,0,0.0,0.0,251.75,5.532400857900581,0.012376480998967602,54.19301848049281,0,35.214236824093085,0,0,0,1247,2010,0,0,0,13,0.0
13428,20340.0,9.920393832602487,0,110,4.709530201312334,0,1560,0,1,0,0,0.0,0.0,253.0,5.537334267018537,0.012437933238287202,54.19301848049281,0,35.214236824093085,0,0,0,1247,2010,0,0,0,13,0.0
13429,14750.0,9.599066156080049,0,94,4.553876891600541,0,2476,1,0,0,14,0.0,1.2727272727272727,273.26,5.614076561571708,0.01852484577316792,54.625598904859686,0,35.87405886379192,0,0,1,1395,2002,0,1,1,11,0.0
13429,14750.0,9.599066156080049,0,94,4.553876891600541,0,2476,1,0,0,14,0.0,1.2727272727272727,274.64,5.619095666489007,0.01861839875262694,54.625598904859686,0,35.87405886379192,0,0,1,1395,2002,0,1,1,11,0.0
13430,12591.2,9.44083285363143,0,68,4.23410650459726,0,1896,0,1,0,1,0.11,0.07692307692307693,236.0,5.4680601411351315,0.01874176077254173,58.41204654346338,0,37.73579739904175,0,0,0,1025,1999,0,0,0,13,0.0
13430,12591.2,9.44083285363143,0,68,4.23410650459726,0,1896,0,1,0,1,0.11,0.07692307692307693,241.9,5.492649836008127,0.019210304791855273,58.41204654346338,0,37.73579739904175,0,0,0,1025,1999,0,0,0,13,0.0
13430,12591.2,9.44083285363143,0,68,4.23410650459726,0,1896,0,1,0,1,0.11,0.07692307692307693,239.48,5.482636926004664,0.019018122329696158,58.41204654346338,0,37.73579739904175,0,0,0,1025,1999,0,0,0,13,0.0
13431,20436.88,9.925145320738928,0,86,4.465908118654584,0,1896,1,0,0,2,0.24,0.2222222222222222,259.38,5.5621421024692514,0.012691140176965517,54.9678302532512,0,36.88158795345654,0,0,0,1665,2000,1,0,0,9,0.0
13431,20436.88,9.925145320738928,0,86,4.465908118654584,0,1896,1,0,0,2,0.24,0.2222222222222222,250.96,5.529270344753728,0.012279160069439687,54.9678302532512,0,36.88158795345654,0,0,0,1665,2000,1,0,0,9,0.0
13431,20436.88,9.925145320738928,0,86,4.465908118654584,0,1896,1,0,0,2,0.24,0.2222222222222222,254.73,5.544122200405325,0.012463621471502914,54.9678302532512,0,36.88158795345654,0,0,0,1665,2000,1,0,0,9,0.0
13432,18000.0,9.798182590890704,0,100,4.61512051684126,0,1339,0,1,0,6,0.11,0.16216216216216217,270.75,5.604882526001319,0.015040831064940837,53.15537303216975,0,31.665982203969882,0,0,1,1074,2009,1,0,1,37,0.0
13432,18000.0,9.798182590890704,0,100,4.61512051684126,0,1339,0,1,0,6,0.11,0.16216216216216217,256.25,5.550048374714159,0.014235320259985557,53.15537303216975,0,31.665982203969882,0,0,1,1074,2009,1,0,1,37,0.0
13432,18000.0,9.798182590890704,0,100,4.61512051684126,0,1339,0,1,0,6,0.11,0.16216216216216217,265.23,5.584360596831292,0.014734181434364758,53.15537303216975,0,31.665982203969882,0,0,1,1074,2009,1,0,1,37,0.0
13433,19500.0,9.87822102528824,0,88,4.48863636973214,0,1386,0,1,0,1,0.0,0.3333333333333333,298.53,5.702214579484039,0.01530844572073227,28.12046543463381,0,3.9644079397672827,0,0,1,1135,2007,0,1,0,3,0.0
13433,19500.0,9.87822102528824,0,88,4.48863636973214,0,1386,0,1,0,1,0.0,0.3333333333333333,300.5,5.70877001616724,0.015409466181221475,28.12046543463381,0,3.9644079397672827,0,0,1,1135,2007,0,1,0,3,0.0
13433,19500.0,9.87822102528824,0,88,4.48863636973214,0,1386,0,1,0,1,0.0,0.3333333333333333,295.98,5.693664796467916,0.015177683195733553,28.12046543463381,0,3.9644079397672827,0,0,1,1135,2007,0,1,0,3,0.0
13434,18970.0,9.850666776352545,0,115,4.7535901911063645,1,1598,0,1,0,0,0.0,0.0,394.97,5.981338450808973,0.02081967213114754,53.437371663244356,0,33.48117727583847,0,1,1,1195,2009,1,0,0,1,0.0
13435,16400.0,9.70509758756311,0,85,4.454347296253507,0,1461,0,1,0,2,0.5,0.4,269.08,5.598718211407593,0.01640631668800683,32.34770704996578,0,11.969883641341546,0,0,1,1100,2008,0,1,0,5,454.14
13435,16400.0,9.70509758756311,0,85,4.454347296253507,0,1461,0,1,0,2,0.5,0.4,277.16,5.628196487699606,0.016898969575025916,32.34770704996578,0,11.969883641341546,0,0,1,1100,2008,0,1,0,5,51.95
13435,16400.0,9.70509758756311,0,85,4.454347296253507,0,1461,0,1,0,2,0.5,0.4,277.16,5.628196487699606,0.016898969575025916,32.34770704996578,0,11.969883641341546,0,0,1,1100,2008,0,1,0,5,0.0
13435,16400.0,9.70509758756311,0,85,4.454347296253507,0,1461,0,1,0,2,0.5,0.4,278.55,5.633181167472654,0.016983720504847265,32.34770704996578,0,11.969883641341546,0,0,1,1100,2008,0,1,0,5,0.0
13436,27500.0,10.221977646629885,1,140,4.948759890378168,1,1968,0,1,0,12,2.66,0.9230769230769231,324.6,5.785669634128385,0.011803207156103415,28.65160848733744,0,10.08350444900753,0,0,0,1340,2003,1,0,1,13,51.95
13437,29650.0,10.297251130669952,1,140,4.948759890378168,1,1560,0,1,0,12,1.04,0.9230769230769231,455.82,6.124289440220488,0.015372837341067754,28.65160848733744,0,10.08350444900753,0,0,0,1585,2003,1,0,1,13,67.11
13438,36770.25,10.512471568822201,1,136,4.919980925828125,1,2143,0,1,0,0,0.0,0.0,763.91,6.639758179846754,0.02077465411156814,54.587268993839835,0,35.449691991786445,0,0,1,1535,2016,0,1,0,3,0.0
13438,36770.25,10.512471568822201,1,136,4.919980925828125,1,2143,0,1,0,0,0.0,0.0,779.17,6.659511844654214,0.02118965224190094,54.587268993839835,0,35.449691991786445,0,0,1,1535,2016,0,1,0,3,0.0
13438,36770.25,10.512471568822201,1,136,4.919980925828125,1,2143,0,1,0,0,0.0,0.0,783.07,6.664498302078962,0.021295713363021385,54.587268993839835,0,35.449691991786445,0,0,1,1535,2016,0,1,0,3,0.0
13439,8095.63,8.999203204705257,0,45,3.828641396489095,0,1195,0,1,0,3,0.82,0.75,229.14,5.438687819395312,0.02830066336241127,53.3388090349076,0,34.76249144421629,0,0,1,865,1997,0,1,0,4,185.72
13439,8095.63,8.999203204705257,0,45,3.828641396489095,0,1195,0,1,0,3,0.82,0.75,239.45,5.482512167723671,0.02957403265309147,53.3388090349076,0,34.76249144421629,0,0,1,865,1997,0,1,0,4,0.0
13439,8095.63,8.999203204705257,0,45,3.828641396489095,0,1195,0,1,0,3,0.82,0.75,246.62,5.511895312992546,0.030459586272313297,53.3388090349076,0,34.76249144421629,0,0,1,865,1997,0,1,0,4,0.0
13440,21380.0,9.97025795616998,0,45,3.828641396489095,0,1997,0,1,0,3,0.0,0.75,309.62,5.738570300141865,0.01448108133389458,53.3388090349076,0,34.76249144421629,0,0,1,1130,1997,0,1,0,4,0.0
13441,21000.0,9.952325334619427,0,172,5.153291594497779,1,1998,0,1,0,6,0.8,1.0,281.18,5.642545165185012,0.013388886243512215,52.851471594798085,0,28.851471594798085,0,0,0,1035,2003,1,0,1,6,635.51
13441,21000.0,9.952325334619427,0,172,5.153291594497779,1,1998,0,1,0,6,0.8,1.0,293.83,5.68639891904532,0.013991238512451787,52.851471594798085,0,28.851471594798085,0,0,0,1035,2003,1,0,1,6,0.0
13441,21000.0,9.952325334619427,0,172,5.153291594497779,1,1998,0,1,0,6,0.8,1.0,318.8,5.767695800399854,0.015180229512880339,52.851471594798085,0,28.851471594798085,0,0,0,1035,2003,1,0,1,6,0.0
13442,5540.0,8.61993026886735,0,0,0.0,0,595,0,0,1,5,0.0,1.25,57.17,4.06336975792267,0.010317632196354449,53.13347022587269,0,34.776180698151954,0,0,1,155,2004,0,1,1,4,0.0
13443,7995.0,8.98669669562029,0,61,4.127134385045092,0,999,0,1,0,6,0.0,0.1875,204.1,5.323497665078335,0.025525262631315656,52.80492813141684,0,31.616700889801507,0,0,1,854,2006,1,0,1,32,0.0
13443,7995.0,8.98669669562029,0,61,4.127134385045092,0,999,0,1,0,6,0.0,0.1875,210.22,5.352900244318328,0.02629064532266133,52.80492813141684,0,31.616700889801507,0,0,1,854,2006,1,0,1,32,0.0
13443,7995.0,8.98669669562029,0,61,4.127134385045092,0,999,0,1,0,6,0.0,0.1875,210.22,5.352900244318328,0.02629064532266133,52.80492813141684,0,31.616700889801507,0,0,1,854,2006,1,0,1,32,0.0
13444,10289.33,9.23895989828471,0,86,4.465908118654584,0,1498,0,1,0,0,0.0,0.0,232.32,5.452410901885437,0.0225765354463851,53.39082819986311,0,35.22245037645448,0,0,1,1087,2002,0,1,0,8,0.0
13444,10289.33,9.23895989828471,0,86,4.465908118654584,0,1498,0,1,0,0,0.0,0.0,232.32,5.452410901885437,0.0225765354463851,53.39082819986311,0,35.22245037645448,0,0,1,1087,2002,0,1,0,8,0.0
13445,13100.0,9.48044384215367,0,75,4.330733340286331,0,1390,0,1,0,0,0.0,0.0,267.52,5.592925399070551,0.020419815281276236,48.002737850787135,0,17.409993155373034,0,0,0,1090,2005,0,0,0,2,0.0
13445,13100.0,9.48044384215367,0,75,4.330733340286331,0,1390,0,1,0,0,0.0,0.0,272.87,5.612653541245099,0.020828181054881306,48.002737850787135,0,17.409993155373034,0,0,0,1090,2005,0,0,0,2,0.0
13446,17777.94,9.785769889742893,0,75,4.330733340286331,0,1984,0,1,0,0,0.0,0.0,480.2,6.176282984100524,0.027009484254966833,48.002737850787135,0,17.409993155373034,0,0,0,1035,2005,0,0,0,2,0.0
13447,17900.0,9.792611856190192,0,115,4.7535901911063645,1,1598,0,1,0,1,0.0,1.0,425.37,6.055307513903706,0.023762359644712586,53.478439425051334,0,32.82683093771389,0,1,0,1075,2002,0,0,0,1,0.0
13448,20550.0,9.93066488054092,0,120,4.795790545596741,1,1598,0,1,0,3,0.0,1.0,319.0,5.768320995793772,0.015522359009293952,53.03764544832307,0,34.469541409993155,0,1,1,1212,2008,0,1,0,3,0.0
13448,20550.0,9.93066488054092,0,120,4.795790545596741,1,1598,0,1,0,3,0.0,1.0,330.18,5.802662034214338,0.016066371466108707,53.03764544832307,0,34.469541409993155,0,1,1,1212,2008,0,1,0,3,0.0
13448,20550.0,9.93066488054092,0,120,4.795790545596741,1,1598,0,1,0,3,0.0,1.0,326.89,5.792678186282782,0.015906281932752665,53.03764544832307,0,34.469541409993155,0,1,1,1212,2008,0,1,0,3,0.0
13449,18350.0,9.817439347910675,0,120,4.795790545596741,1,1560,0,1,0,3,0.0,1.0,296.71,5.696119858320856,0.01616860116614898,53.03764544832307,0,34.469541409993155,0,1,1,1302,2008,0,1,0,3,0.0
13449,18350.0,9.817439347910675,0,120,4.795790545596741,1,1560,0,1,0,3,0.0,1.0,298.19,5.701078823081886,0.016249250722031497,53.03764544832307,0,34.469541409993155,0,1,1,1302,2008,0,1,0,3,0.0
13450,21190.0,9.961331842220567,0,114,4.74493212836325,1,1896,0,1,0,18,0.7,2.25,403.94,6.0037389079833705,0.019061865886461235,53.210130047912386,0,34.836413415468854,0,1,1,1251,2002,0,1,1,8,52.09
13450,21190.0,9.961331842220567,0,114,4.74493212836325,1,1896,0,1,0,18,0.7,2.25,403.94,6.0037389079833705,0.019061865886461235,53.210130047912386,0,34.836413415468854,0,1,1,1251,2002,0,1,1,8,642.86
13450,21190.0,9.961331842220567,0,114,4.74493212836325,1,1896,0,1,0,18,0.7,2.25,408.03,6.013788502986101,0.019254872351469964,53.210130047912386,0,34.836413415468854,0,1,1,1251,2002,0,1,1,8,0.0
13451,6749.0,8.817297783866575,0,0,0.0,0,599,0,0,1,0,0.0,0.0,138.3,4.93662988078576,0.02048888888888889,52.580424366872,0,34.496919917864474,0,0,1,189,1960,1,0,0,4,0.0
13451,6749.0,8.817297783866575,0,0,0.0,0,599,0,0,1,0,0.0,0.0,103.58,4.649952328759984,0.015345185185185186,52.580424366872,0,34.496919917864474,0,0,1,189,1960,1,0,0,4,0.0
13451,6749.0,8.817297783866575,0,0,0.0,0,599,0,0,1,0,0.0,0.0,105.13,4.664664757773731,0.015574814814814814,52.580424366872,0,34.496919917864474,0,0,1,189,1960,1,0,0,4,0.0
13452,13450.0,9.506808731708581,0,88,4.48863636973214,0,1386,0,1,0,5,0.0,2.5,485.4,6.1870313306519575,0.036086536317002454,53.68925393566051,0,35.57015742642026,0,1,1,985,2006,0,1,1,2,0.0
13453,42753.2,10.663222715153157,1,170,5.14166355650266,1,2143,0,1,0,6,0.43,0.6666666666666666,148.42,5.0067611325476555,0.0034714718086176328,41.31143052703628,0,23.24435318275154,0,0,0,1570,2015,1,0,1,9,96.64
13453,42753.2,10.663222715153157,1,170,5.14166355650266,1,2143,0,1,0,6,0.43,0.6666666666666666,475.7,6.16688736221078,0.011126392260877294,41.31143052703628,0,23.24435318275154,0,0,0,1570,2015,1,0,1,9,0.0
13453,42753.2,10.663222715153157,1,170,5.14166355650266,1,2143,0,1,0,6,0.43,0.6666666666666666,482.84,6.181754273551113,0.01129339339760772,41.31143052703628,0,23.24435318275154,0,0,0,1570,2015,1,0,1,9,0.0
13454,18270.0,9.813070382411665,0,110,4.709530201312334,0,1587,0,1,0,3,0.18,0.15,237.49,5.474327380728188,0.012998193859121012,50.6694045174538,0,32.52292950034223,0,1,1,1176,2001,0,1,0,20,0.0
13454,18270.0,9.813070382411665,0,110,4.709530201312334,0,1587,0,1,0,3,0.18,0.15,244.61,5.503744912056466,0.01338788243664824,50.6694045174538,0,32.52292950034223,0,1,1,1176,2001,0,1,0,20,0.0
13454,18270.0,9.813070382411665,0,110,4.709530201312334,0,1587,0,1,0,3,0.18,0.15,331.31,5.8060682681969515,0.01813310710962728,50.6694045174538,0,32.52292950034223,0,1,1,1176,2001,0,1,0,20,0.0
13455,24650.01,10.112573152262271,1,110,4.709530201312334,0,1197,0,1,0,3,0.0,0.15,417.54,6.036772464812524,0.016938048380167794,50.6694045174538,0,32.52292950034223,0,1,1,1318,2001,0,1,0,20,0.0
13455,24650.01,10.112573152262271,1,110,4.709530201312334,0,1197,0,1,0,3,0.0,0.15,432.15,6.071084088336149,0.0175307218649459,50.6694045174538,0,32.52292950034223,0,1,1,1318,2001,0,1,0,20,0.0
13455,24650.01,10.112573152262271,1,110,4.709530201312334,0,1197,0,1,0,3,0.0,0.15,434.31,6.076058420956916,0.01761834504955375,50.6694045174538,0,32.52292950034223,0,1,1,1318,2001,0,1,0,20,0.0
13456,11800.0,9.375939552625749,0,60,4.110873864173311,0,1391,0,1,0,4,0.22,0.21052631578947367,227.51,5.4315799730528065,0.019278874671637997,53.13073237508556,0,34.874743326488705,0,1,1,1018,2000,0,1,0,19,0.0
13456,11800.0,9.375939552625749,0,60,4.110873864173311,0,1391,0,1,0,4,0.22,0.21052631578947367,232.06,5.4512959311451175,0.019664435217354462,53.13073237508556,0,34.874743326488705,0,1,1,1018,2000,0,1,0,19,0.0
13456,11800.0,9.375939552625749,0,60,4.110873864173311,0,1391,0,1,0,4,0.22,0.21052631578947367,313.36,5.750538825997975,0.02655368189136514,53.13073237508556,0,34.874743326488705,0,1,1,1018,2000,0,1,0,19,0.0
13457,22030.0,10.000205831412565,0,110,4.709530201312334,0,1560,1,0,0,2,0.12,0.2222222222222222,305.32,5.724630307169039,0.013858653715219464,53.399041752224505,0,32.6570841889117,0,0,0,1429,2009,1,0,0,9,0.0
13457,22030.0,10.000205831412565,0,110,4.709530201312334,0,1560,1,0,0,2,0.12,0.2222222222222222,282.42,5.646929896396724,0.012819209295992012,53.399041752224505,0,32.6570841889117,0,0,0,1429,2009,1,0,0,9,0.0
13457,22030.0,10.000205831412565,0,110,4.709530201312334,0,1560,1,0,0,2,0.12,0.2222222222222222,283.84,5.651927619113924,0.012883663928101311,53.399041752224505,0,32.6570841889117,0,0,0,1429,2009,1,0,0,9,0.0
13458,12230.6,9.411778045962368,0,71,4.276666119016055,0,1905,1,0,0,2,0.32,0.2857142857142857,269.5,5.600272098286537,0.022033094607410313,53.210130047912386,0,33.9958932238193,0,0,1,1155,1997,1,0,0,7,0.0
13458,12230.6,9.411778045962368,0,71,4.276666119016055,0,1905,1,0,0,2,0.32,0.2857142857142857,269.5,5.600272098286537,0.022033094607410313,53.210130047912386,0,33.9958932238193,0,0,1,1155,1997,1,0,0,7,0.0
13458,12230.6,9.411778045962368,0,71,4.276666119016055,0,1905,1,0,0,2,0.32,0.2857142857142857,269.5,5.600272098286537,0.022033094607410313,53.210130047912386,0,33.9958932238193,0,0,1,1155,1997,1,0,0,7,0.0
13459,9354.0,9.14366623870819,0,71,4.276666119016055,0,1124,0,1,0,2,0.0,0.2857142857142857,302.83,5.716468334463384,0.03237092463923036,53.210130047912386,0,33.9958932238193,0,0,1,805,1997,1,0,0,7,0.0
13460,30613.0,10.329212699651652,1,115,4.7535901911063645,1,1896,0,1,0,8,0.33,0.4,280.91,5.641587871063083,0.009175867250277652,52.2299794661191,0,29.22381930184805,0,0,1,1666,2002,1,0,1,20,0.0
13460,30613.0,10.329212699651652,1,115,4.7535901911063645,1,1896,0,1,0,8,0.33,0.4,280.91,5.641587871063083,0.009175867250277652,52.2299794661191,0,29.22381930184805,0,0,1,1666,2002,1,0,1,20,0.0
13460,30613.0,10.329212699651652,1,115,4.7535901911063645,1,1896,0,1,0,8,0.33,0.4,282.31,5.646541704483886,0.009221597961716862,52.2299794661191,0,29.22381930184805,0,0,1,1666,2002,1,0,1,20,0.0
13461,7569.0,8.931948346431495,0,40,3.713572066704308,0,649,0,0,1,1,0.0,0.25,136.86,4.926238677457506,0.018079260237780715,52.92539356605065,0,34.81724845995893,0,0,0,204,2006,1,0,0,4,0.0
13461,7569.0,8.931948346431495,0,40,3.713572066704308,0,649,0,0,1,1,0.0,0.25,138.91,4.940999358745194,0.01835006605019815,52.92539356605065,0,34.81724845995893,0,0,0,204,2006,1,0,0,4,0.0
13461,7569.0,8.931948346431495,0,40,3.713572066704308,0,649,0,0,1,1,0.0,0.25,140.3,4.950885289690482,0.018533685601056806,52.92539356605065,0,34.81724845995893,0,0,0,204,2006,1,0,0,4,0.0
13462,26850.0,10.198058343191331,1,105,4.663439094112067,0,1896,0,1,0,1,1.0,0.5,549.56,6.31093594204917,0.020467021712412943,53.28952772073922,0,29.14715947980835,0,0,0,1335,2006,1,0,0,2,378.72
13462,26850.0,10.198058343191331,1,105,4.663439094112067,0,1896,0,1,0,1,1.0,0.5,540.42,6.294195317761281,0.02012662470671483,53.28952772073922,0,29.14715947980835,0,0,0,1335,2006,1,0,0,2,0.0
13463,10980.0,9.303921785597714,0,90,4.51085950651685,0,898,0,1,0,4,0.0,0.15384615384615385,391.72,5.973096889749797,0.0356725252709225,52.87063655030801,0,30.913073237508556,0,0,1,1040,2017,0,1,0,26,0.0
13463,10980.0,9.303921785597714,0,90,4.51085950651685,0,898,0,1,0,4,0.0,0.15384615384615385,391.72,5.973096889749797,0.0356725252709225,52.87063655030801,0,30.913073237508556,0,0,1,1040,2017,0,1,0,26,0.0
13464,25600.75,10.150415987506259,1,115,4.7535901911063645,1,1685,0,1,0,1,0.33,0.25,479.23,6.174265155804915,0.01871864228031287,53.87816563997262,0,26.86652977412731,0,0,1,1415,2012,1,0,0,4,0.0
13464,25600.75,10.150415987506259,1,115,4.7535901911063645,1,1685,0,1,0,1,0.33,0.25,493.6,6.203749355087316,0.019279932035895984,53.87816563997262,0,26.86652977412731,0,0,1,1415,2012,1,0,0,4,0.0
13464,25600.75,10.150415987506259,1,115,4.7535901911063645,1,1685,0,1,0,1,0.33,0.25,496.05,6.208690624658154,0.019375628619137365,53.87816563997262,0,26.86652977412731,0,0,1,1415,2012,1,0,0,4,0.0
13465,23145.0,10.049577258408023,1,120,4.795790545596741,1,1870,0,1,0,0,0.0,0.0,283.99,5.652454091933764,0.012269506610213428,55.81656399726215,0,37.66461327857632,0,0,0,1270,2014,1,0,0,4,0.0
13465,23145.0,10.049577258408023,1,120,4.795790545596741,1,1870,0,1,0,0,0.0,0.0,283.99,5.652454091933764,0.012269506610213428,55.81656399726215,0,37.66461327857632,0,0,0,1270,2014,1,0,0,4,0.0
13465,23145.0,10.049577258408023,1,120,4.795790545596741,1,1870,0,1,0,0,0.0,0.0,283.99,5.652454091933764,0.012269506610213428,55.81656399726215,0,37.66461327857632,0,0,0,1270,2014,1,0,0,4,0.0
13466,12695.0,9.449042262206245,0,115,4.7535901911063645,1,1050,0,0,1,0,0.0,0.0,210.87,5.355972879036199,0.016609168241965976,52.61875427789185,0,34.42026009582478,0,0,1,198,2007,0,1,0,2,0.0
13467,18450.0,9.822873848541882,0,115,4.7535901911063645,1,1170,0,0,1,0,0.0,0.0,145.8,4.9890711161804155,0.007902010731125685,52.61875427789185,0,34.42026009582478,0,0,1,259,2007,0,1,0,2,0.0
